freq_paiement;langue;type_prof;alimentation;type_territoire;utilisation;presence_alarme;marque_voiture;sexe;cout1;cout2;cout3;cout4;nbsin;exposition;cout;age;duree_permis
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;non;SUZUKI;F;2835,10559;;;;1;0,465753425;2835,11;48;27
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,819178082;;41;20
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,178082192;;42;21
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,997260274;;42;21
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;;;;;0;1;;63;28
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;;;;;0;0,997260274;;65;30
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;;;;;0;0,997260274;;66;31
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;;;;;0;0,704109589;;68;33
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;;;;;0;0,997260274;;68;33
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;;;;;0;0,997260274;;69;34
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;1;;70;28
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;0,356164384;;71;29
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;0,638356164;;72;30
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;0,997260274;;72;30
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;0,997260274;;73;31
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;1;;74;32
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;HONDA;M;;;;;0;0,997260274;;75;33
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;HONDA;M;;;;;0;0,997260274;;76;34
annuel;F;Technicien;Carnivore;Semi-urbain;Loisir;non;AUDI;M;1376,285714;;;;1;0,997260274;1376,29;52;28
annuel;F;Technicien;Carnivore;Semi-urbain;Loisir;non;AUDI;M;;;;;0;0,997260274;;53;29
annuel;F;Technicien;Carnivore;Semi-urbain;Loisir;non;AUDI;M;553,0931677;;;;1;0,997260274;553,09;54;30
annuel;F;Technicien;Carnivore;Semi-urbain;Loisir;non;AUDI;M;;;;;0;0,197260274;;55;31
annuel;F;Actuaire;Carnivore;Rural;Travail-occasionnel;oui;GM;F;1262,484472;;;;1;0,997260274;1262,48;35;14
annuel;F;Actuaire;Carnivore;Rural;Travail-occasionnel;oui;GM;F;;;;;0;0,246575342;;36;15
annuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,747945205;;36;15
annuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;non;RENAULT;F;1591,285714;;;;1;0,243835616;1591,29;39;18
annuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;F;61,55900621;;;;1;0,997260274;61,56;39;18
annuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;F;;;;;0;0,997260274;;40;19
mensuel;A;Avocat;Carnivore;Rural;Travail-occasionnel;oui;GM;F;;;;;0;1;;29;6
mensuel;A;Avocat;Carnivore;Rural;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;32;9
mensuel;A;Avocat;Carnivore;Rural;Travail-occasionnel;oui;GM;F;;;;;0;0,268493151;;33;10
mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,728767123;;34;11
mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;34;11
mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;36;13
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;HONDA;M;;;;;0;1;;68;28
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;HONDA;M;;;;;0;0,997260274;;70;30
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;HONDA;M;;;;;0;1;;72;32
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;HONDA;M;;;;;0;0,42739726;;73;33
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;HONDA;M;;;;;0;0,082191781;;74;34
annuel;F;Autre;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;1250,26087;297,7950311;;;2;0,775342466;1548,06;53;29
mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;oui;HONDA;F;230,9565217;;;;1;1;230,96;52;34
mensuel;A;Avocat;Végétarien;Urbain;Travail-occasionnel;oui;HONDA;F;;;;;0;0,347945205;;54;36
mensuel;A;Avocat;Végétarien;Urbain;Travail-occasionnel;oui;TOYOTA;F;;;;;0;0,646575342;;55;37
mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;oui;TOYOTA;F;;;;;0;0,597260274;;55;37
mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;non;SKODA;F;;;;;0;0,397260274;;56;38
mensuel;A;Avocat;Carnivore;Urbain;Travail-quotidien;non;SKODA;F;;;;;0;0,997260274;;59;41
mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;VOLKSWAGEN;F;;;;;0;0,997260274;;48;16
mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;VOLKSWAGEN;F;;;;;0;0,663013699;;49;17
mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;VOLKSWAGEN;F;;;;;0;0,331506849;;50;18
mensuel;A;Technicien;Carnivore;Urbain;Loisir;oui;GM;M;;;;;0;0,695890411;;50;27
mensuel;A;Technicien;Carnivore;Urbain;Loisir;non;AUDI;M;;;;;0;0,301369863;;51;28
mensuel;A;Technicien;Carnivore;Urbain;Loisir;non;AUDI;M;;;;;0;0,997260274;;51;28
mensuel;A;Technicien;Carnivore;Urbain;Loisir;non;AUDI;M;;;;;0;0,997260274;;52;29
mensuel;A;Technicien;Carnivore;Urbain;Loisir;non;AUDI;M;;;;;0;0,997260274;;53;30
mensuel;A;Technicien;Carnivore;Urbain;Loisir;non;AUDI;M;;;;;0;0,506849315;;54;31
mensuel;A;Technicien;Carnivore;Urbain;Loisir;non;VOLKSWAGEN;M;;;;;0;0,490410959;;55;32
mensuel;A;Technicien;Carnivore;Urbain;Loisir;non;AUDI;M;;;;;0;0,301369863;;56;33
mensuel;A;Technicien;Carnivore;Urbain;Loisir;non;AUDI;M;223,0062112;3579,031056;;;2;0,997260274;3802,04;56;33
mensuel;A;Technicien;Carnivore;Urbain;Loisir;non;AUDI;M;;;;;0;0,997260274;;57;34
annuel;A;Infirmière;Carnivore;Urbain;Travail-quotidien;oui;AUDI;M;;;;;0;1;;50;28
annuel;A;Infirmière;Carnivore;Urbain;Travail-quotidien;oui;AUDI;M;;;;;0;0,997260274;;51;29
annuel;A;Infirmière;Carnivore;Urbain;Travail-quotidien;oui;AUDI;M;;;;;0;0,997260274;;52;30
annuel;A;Infirmière;Carnivore;Urbain;Travail-quotidien;oui;AUDI;M;;;;;0;0,997260274;;53;31
annuel;A;Infirmière;Carnivore;Urbain;Travail-quotidien;oui;AUDI;M;;;;;0;1;;54;32
annuel;A;Infirmière;Carnivore;Urbain;Travail-quotidien;oui;AUDI;M;;;;;0;0,997260274;;55;33
annuel;A;Infirmière;Carnivore;Urbain;Travail-quotidien;oui;AUDI;M;;;;;0;0,997260274;;56;34
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;non;NISSAN;M;;;;;0;1;;54;27
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;M;;;;;0;0,997260274;;56;29
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;M;1242,173913;887,4409938;;;2;0,997260274;2129,61;57;30
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;M;;;;;0;1;;58;31
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;M;;;;;0;0,802739726;;59;32
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;non;NISSAN;M;;;;;0;0,997260274;;60;33
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;NISSAN;M;;;;;0;0,997260274;;61;34
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;NISSAN;M;;;;;0;1;;42;24
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;NISSAN;M;473,4596273;;;;1;0,997260274;473,46;44;26
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;NISSAN;M;;;;;0;0,715068493;;46;28
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;NISSAN;M;;;;;0;0,282191781;;47;29
annuel;A;Technicien;Végétarien;Urbain;Loisir;non;MERCEDES-BENZ;M;;;;;0;0,443835616;;50;28
annuel;A;Technicien;Végétarien;Urbain;Loisir;non;MERCEDES-BENZ;M;;;;;0;0,553424658;;51;29
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;NISSAN;M;;;;;0;1;;68;30
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;NISSAN;M;;;;;0;0,317808219;;70;32
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;M;;;;;0;1;;66;27
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;M;;;;;0;1;;66;27
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;M;;;;;0;0,287671233;;67;28
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;TOYOTA;F;1241,950311;;;;1;0,997260274;1241,95;44;21
mensuel;F;Technicien;Végétarien;Rural;Travail-occasionnel;oui;BMW;M;;;;;0;1;;32;11
mensuel;F;Technicien;Végétarien;Rural;Travail-occasionnel;oui;BMW;M;;;;;0;0,120547945;;33;12
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;BMW;M;;;;;0;0,095890411;;34;13
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;HONDA;M;;;;;0;0,005479452;;34;13
annuel;A;Autre;Carnivore;Urbain;Travail-occasionnel;oui;HONDA;F;;;;;0;0,997260274;;43;26
annuel;A;Autre;Carnivore;Urbain;Travail-occasionnel;oui;HONDA;F;129,3354037;;;;1;0,997260274;129,34;44;27
annuel;A;Autre;Carnivore;Urbain;Travail-occasionnel;oui;HONDA;F;;;;;0;0,997260274;;45;28
annuel;A;Informaticien;Carnivore;Urbain;Loisir;oui;MERCEDES-BENZ;M;;;;;0;0,345205479;;58;41
annuel;A;Informaticien;Carnivore;Urbain;Loisir;oui;MERCEDES-BENZ;M;;;;;0;0,997260274;;59;42
annuel;A;Informaticien;Carnivore;Urbain;Loisir;oui;MERCEDES-BENZ;M;476,3540373;344,2173913;;;2;0,997260274;820,57;60;43
annuel;A;Informaticien;Végétarien;Urbain;Loisir;oui;MERCEDES-BENZ;M;;;;;0;0,997260274;;61;44
annuel;A;Informaticien;Végétarien;Urbain;Loisir;oui;MERCEDES-BENZ;M;;;;;0;0,534246575;;62;45
annuel;A;Informaticien;Végétarien;Urbain;Loisir;non;AUDI;M;;;;;0;0,463013699;;62;45
annuel;A;Informaticien;Végétarien;Urbain;Loisir;non;AUDI;M;1257,63354;;;;1;0,479452055;1257,63;63;46
annuel;A;Informaticien;Végétarien;Urbain;Loisir;non;AUDI;M;;;;;0;0,997260274;;64;47
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;ALFA ROMEO;M;;;;;0;0,997260274;;47;26
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;ALFA ROMEO;M;;;;;0;0,410958904;;48;27
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;ALFA ROMEO;M;;;;;0;0,583561644;;49;28
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;ALFA ROMEO;M;;;;;0;0,997260274;;49;28
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;ALFA ROMEO;M;198,1925466;;;;1;1;198,19;50;29
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;ALFA ROMEO;M;;;;;0;0,783561644;;51;30
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;ALFA ROMEO;M;;;;;0;0,210958904;;52;31
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,024657534;;38;17
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,969863014;;38;17
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,621917808;;39;18
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,37260274;;40;19
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,997260274;;40;19
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;1;;41;20
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,997260274;;42;21
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;13070,02484;;;;1;0,997260274;13070,02;43;22
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;;;;;0;0,775342466;;44;23
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;BMW;M;;;;;0;1;;65;40
annuel;F;Technicien;Végétarien;Rural;Travail-occasionnel;oui;NISSAN;F;928,7391304;;;;1;0,802739726;928,74;32;10
annuel;A;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;F;;;;;0;1;;58;22
annuel;A;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;F;;;;;0;0,997260274;;60;24
annuel;A;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;F;;;;;0;0,967123288;;62;26
annuel;A;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;F;96,9378882;;;;1;0,997260274;96,94;63;27
annuel;A;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;F;;;;;0;0,997260274;;64;28
annuel;A;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;F;;;;;0;0,997260274;;65;29
mensuel;F;Informaticien;Végétalien;Semi-urbain;Travail-occasionnel;oui;LADA;M;;;;;0;1;;33;7
mensuel;F;Informaticien;Végétarien;Semi-urbain;Travail-occasionnel;oui;LADA;M;;;;;0;0,578082192;;34;8
annuel;A;Ingénieur;Végétarien;Urbain;Travail-quotidien;non;BMW;M;;;;;0;1;;70;40
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;BMW;M;;;;;0;0,997260274;;72;42
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;BMW;M;187279,9379;;;;1;0,526027397;187279,94;74;44
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;HONDA;M;;;;;0;0,463013699;;74;44
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;HONDA;M;;;;;0;0,997260274;;75;45
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;HONDA;M;;;;;0;0,997260274;;76;46
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;;;;;0;0,997260274;;27;8
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;;;;;0;0,997260274;;28;9
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;;;;;0;0,635616438;;29;10
mensuel;F;Actuaire;Végétarien;Rural;Travail-occasionnel;oui;PEUGEOT;F;609,863354;;;;1;1;609,86;30;11
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;;;;;0;0,024657534;;32;13
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;;;;;0;0,997260274;;32;13
mensuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;;;;;0;0,671232877;;33;14
mensuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;;;;;0;0,04109589;;34;15
mensuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;F;;;;;0;0,279452055;;34;15
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;BMW;M;;;;;0;0,832876712;;26;7
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-quotidien;oui;NISSAN;F;;;;;0;0,997260274;;49;17
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-quotidien;oui;NISSAN;F;903,5031056;;;;1;0,021917808;903,5;50;18
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;TOYOTA;M;659,3043478;;;;1;0,997260274;659,3;39;20
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;TOYOTA;M;;;;;0;0,980821918;;40;21
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;MAZDA;M;;;;;0;0,997260274;;41;22
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;MAZDA;M;;;;;0;1;;42;23
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;MAZDA;M;;;;;0;0,997260274;;43;24
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;MAZDA;M;;;;;0;0,997260274;;44;25
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;MAZDA;M;;;;;0;0,997260274;;45;26
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;F;;;;;0;0,997260274;;65;29
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;F;;;;;0;0,997260274;;66;30
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;F;;;;;0;0,997260274;;67;31
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;F;;;;;0;1;;68;32
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;F;;;;;0;0,904109589;;69;33
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;F;;;;;0;0,090410959;;70;34
mensuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;F;;;;;0;0,019178082;;70;34
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;F;98,85093168;;;;1;1;98,85;30;10
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;F;;;;;0;0,997260274;;31;11
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;F;;;;;0;0,997260274;;32;12
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;F;;;;;0;0,997260274;;33;13
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;F;;;;;0;1;;34;14
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;F;135,310559;;;;1;0,731506849;135,31;36;16
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;F;;;;;0;0,093150685;;37;17
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;PEUGEOT;M;;;;;0;0,690410959;;37;5
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;PEUGEOT;M;;;;;0;0,306849315;;37;5
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;MAZDA;F;;;;;0;1;;31;13
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;F;;;;;0;0,997260274;;34;16
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;F;;;;;0;0,364383562;;37;19
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,328767123;;38;20
annuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;DAIHATSU;M;;;;;0;0,997260274;;49;21
annuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;DAIHATSU;M;;;;;0;0,997260274;;50;22
annuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;DAIHATSU;M;;;;;0;1;;51;23
annuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;DAIHATSU;M;;;;;0;0,997260274;;52;24
annuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;DAIHATSU;M;;;;;0;0,997260274;;53;25
annuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;DAIHATSU;M;;;;;0;0,997260274;;54;26
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;1;;70;28
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;702,8757764;;;;1;0,997260274;702,88;71;29
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;295,2546584;;;;1;0,997260274;295,25;73;31
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;1;;74;32
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;0,997260274;;75;33
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;M;;;;;0;0,416438356;;76;34
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;DAEWOO;M;;;;;0;0,578082192;;76;34
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;TOYOTA;M;;;;;0;1;;31;12
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;TOYOTA;M;;;;;0;0,997260274;;32;13
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;TOYOTA;M;;;;;0;0,838356164;;36;17
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;VOLKSWAGEN;F;;;;;0;1;;50;28
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;VOLKSWAGEN;F;;;;;0;0,997260274;;51;29
annuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,917808219;;48;29
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;NISSAN;M;;;;;0;0,936986301;;64;30
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;NISSAN;M;;;;;0;0,997260274;;65;31
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;NISSAN;M;;;;;0;0,997260274;;66;32
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;NISSAN;M;;;;;0;0,087671233;;67;33
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;NISSAN;M;42,85093168;;;;1;0,906849315;42,85;67;33
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;NISSAN;M;;;;;0;0,997260274;;70;36
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;NISSAN;M;38,47826087;;;;1;0,997260274;38,48;70;36
annuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;NISSAN;M;;;;;0;0,997260274;;71;37
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;;;;;0;1;;44;26
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;;;;;0;0,082191781;;45;27
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLVO;M;1954,68323;36,33540373;;;2;0,912328767;1991,02;46;28
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;VOLVO;M;;;;;0;0,997260274;;46;28
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLVO;M;;;;;0;0,210958904;;47;29
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;M;;;;;0;0,043835616;;48;30
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;M;;;;;0;0,736986301;;48;30
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;M;1322,732919;;;;1;0,997260274;1322,73;50;32
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;157,8944099;;;;1;0,997260274;157,89;44;24
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;1;;45;25
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,912328767;;47;27
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;FIAT;M;;;;;0;1;;63;28
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;FIAT;M;;;;;0;0,997260274;;64;29
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;FIAT;M;;;;;0;0,997260274;;65;30
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;FIAT;M;;;;;0;0,717808219;;66;31
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;TOYOTA;M;251,5279503;;;;1;0,997260274;251,53;69;34
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;TOYOTA;M;;;;;0;0,997260274;;70;35
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;F;3291,254658;;;;1;1;3291,25;42;14
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;F;194,6645963;;;;1;0,997260274;194,66;43;15
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;F;33244,54658;;;;1;0,997260274;33244,55;44;16
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;F;;;;;0;0,997260274;;45;17
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;non;VOLKSWAGEN;F;206,5341615;1676,763975;;;2;1;1883,3;46;18
